state,state_code,year,month,all_births,white_births,black_births,hisp_births,all_denom,white_denom,black_denom,hisp_denom,otherrace_births,otherrace_denom
Arkansas,5,2021,June,3018,1945,529,355,583039,391285,102566,56227,189,32961
Arkansas,5,2021,July,3181,2060,583,340,583039,391285,102566,56227,198,32961
Arkansas,5,2021,August,3357,2097,631,404,583039,391285,102566,56227,225,32961
Arkansas,5,2021,September,3264,2064,628,392,583039,391285,102566,56227,180,32961
Arkansas,5,2021,October,3110,1939,583,356,583039,391285,102566,56227,232,32961
Arkansas,5,2021,November,2960,1864,547,350,583039,391285,102566,56227,199,32961
Arkansas,5,2021,December,3176,1991,582,386,583039,391285,102566,56227,217,32961
Arkansas,5,2022,January,2822,1737,506,349,589442,393435,102825,58936,230,34246
Arkansas,5,2022,February,2775,1748,508,330,589442,393435,102825,58936,189,34246
Arkansas,5,2022,March,2995,1940,529,335,589442,393435,102825,58936,191,34246
Arkansas,5,2022,April,2722,1699,490,339,589442,393435,102825,58936,194,34246
Arkansas,5,2022,May,2805,1787,498,329,589442,393435,102825,58936,191,34246
Arkansas,5,2022,June,2995,1864,523,390,589442,393435,102825,58936,218,34246
Arkansas,5,2022,July,3032,1965,554,335,589442,393435,102825,58936,178,34246
Arkansas,5,2022,August,3250,2083,563,400,589442,393435,102825,58936,204,34246
Arkansas,5,2022,September,3073,1918,571,361,589442,393435,102825,58936,223,34246
Arkansas,5,2022,October,2869,1879,477,338,589442,393435,102825,58936,175,34246
Arkansas,5,2022,November,2964,1887,537,353,589442,393435,102825,58936,187,34246
Arkansas,5,2022,December,3169,2032,545,368,589442,393435,102825,58936,224,34246
Arkansas,5,2023,January,3005,1858,588,358,NA,NA,NA,NA,201,NA
Arkansas,5,2023,February,2680,1705,499,285,NA,NA,NA,NA,191,NA
Arkansas,5,2023,March,2854,1827,514,310,NA,NA,NA,NA,203,NA
Arkansas,5,2023,April,2666,1674,490,317,NA,NA,NA,NA,185,NA
Arkansas,5,2023,May,2878,1836,485,369,NA,NA,NA,NA,188,NA
Arkansas,5,2023,June,2936,1919,477,322,NA,NA,NA,NA,218,NA
Arkansas,5,2023,July,2988,1854,571,373,NA,NA,NA,NA,190,NA
Arkansas,5,2023,August,3196,1978,559,445,NA,NA,NA,NA,214,NA
Arkansas,5,2023,September,3020,1870,568,378,NA,NA,NA,NA,204,NA
Arkansas,5,2023,October,3108,1923,567,393,NA,NA,NA,NA,225,NA
Arkansas,5,2023,November,2906,1859,490,362,NA,NA,NA,NA,195,NA
Arkansas,5,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
California,6,2016,January,39350,10673,1985,18705,8062336,2537877,459323,3520462,7987,1544674
California,6,2016,February,37794,10467,1902,17859,8062336,2537877,459323,3520462,7566,1544674
California,6,2016,March,40874,11612,1961,18824,8062336,2537877,459323,3520462,8477,1544674
California,6,2016,April,38624,10889,1857,17782,8062336,2537877,459323,3520462,8096,1544674
California,6,2016,May,39564,11144,1938,17948,8062336,2537877,459323,3520462,8534,1544674
California,6,2016,June,39774,11117,1893,18387,8062336,2537877,459323,3520462,8377,1544674
California,6,2016,July,41059,11243,1996,19271,8062336,2537877,459323,3520462,8549,1544674
California,6,2016,August,45033,12060,2229,21402,8062336,2537877,459323,3520462,9342,1544674
California,6,2016,September,44222,11513,2210,21344,8062336,2537877,459323,3520462,9155,1544674
California,6,2016,October,42247,11179,2012,19858,8062336,2537877,459323,3520462,9198,1544674
California,6,2016,November,39932,10428,1968,18681,8062336,2537877,459323,3520462,8855,1544674
California,6,2016,December,40354,10455,1985,18921,8062336,2537877,459323,3520462,8993,1544674
California,6,2017,January,39362,10428,1953,18339,8104632,2513423,458347,3549891,8642,1582971
California,6,2017,February,36002,9642,1834,16589,8104632,2513423,458347,3549891,7937,1582971
California,6,2017,March,39133,10811,1896,17783,8104632,2513423,458347,3549891,8643,1582971
California,6,2017,April,36974,10171,1789,16832,8104632,2513423,458347,3549891,8182,1582971
California,6,2017,May,39400,10971,1953,18209,8104632,2513423,458347,3549891,8267,1582971
California,6,2017,June,38955,10954,1912,17987,8104632,2513423,458347,3549891,8102,1582971
California,6,2017,July,40475,11032,2050,18935,8104632,2513423,458347,3549891,8458,1582971
California,6,2017,August,42231,11420,2096,20046,8104632,2513423,458347,3549891,8669,1582971
California,6,2017,September,41475,11075,2053,19748,8104632,2513423,458347,3549891,8599,1582971
California,6,2017,October,40410,10952,2030,19043,8104632,2513423,458347,3549891,8385,1582971
California,6,2017,November,38814,10362,1864,18514,8104632,2513423,458347,3549891,8074,1582971
California,6,2017,December,38427,10004,2011,18097,8104632,2513423,458347,3549891,8315,1582971
California,6,2018,January,38186,10080,1898,17819,8089001,2491531,457120,3544580,8389,1595770
California,6,2018,February,34467,9287,1725,16009,8089001,2491531,457120,3544580,7446,1595770
California,6,2018,March,37811,10502,1922,17238,8089001,2491531,457120,3544580,8149,1595770
California,6,2018,April,35583,9984,1690,16102,8089001,2491531,457120,3544580,7807,1595770
California,6,2018,May,37390,10296,1789,16897,8089001,2491531,457120,3544580,8408,1595770
California,6,2018,June,36700,10137,1808,16948,8089001,2491531,457120,3544580,7807,1595770
California,6,2018,July,39606,10806,1975,18586,8089001,2491531,457120,3544580,8239,1595770
California,6,2018,August,41105,11081,1990,19417,8089001,2491531,457120,3544580,8617,1595770
California,6,2018,September,39081,10554,1912,18445,8089001,2491531,457120,3544580,8170,1595770
California,6,2018,October,39295,10614,1873,18375,8089001,2491531,457120,3544580,8433,1595770
California,6,2018,November,38107,10048,1930,17861,8089001,2491531,457120,3544580,8268,1595770
California,6,2018,December,37589,9750,1868,17574,8089001,2491531,457120,3544580,8397,1595770
California,6,2019,January,37372,9917,1972,17328,8065265,2463653,455757,3545161,8155,1600694
California,6,2019,February,33928,9215,1763,15523,8065265,2463653,455757,3545161,7427,1600694
California,6,2019,March,37129,10360,1819,16743,8065265,2463653,455757,3545161,8207,1600694
California,6,2019,April,35041,9855,1773,15588,8065265,2463653,455757,3545161,7825,1600694
California,6,2019,May,37358,10496,1872,16618,8065265,2463653,455757,3545161,8372,1600694
California,6,2019,June,35628,9882,1716,16118,8065265,2463653,455757,3545161,7912,1600694
California,6,2019,July,39249,10828,2010,17870,8065265,2463653,455757,3545161,8541,1600694
California,6,2019,August,40243,10956,1976,18558,8065265,2463653,455757,3545161,8753,1600694
California,6,2019,September,38677,10161,1872,18343,8065265,2463653,455757,3545161,8301,1600694
California,6,2019,October,39311,10435,1915,18222,8065265,2463653,455757,3545161,8739,1600694
California,6,2019,November,36029,9426,1828,16299,8065265,2463653,455757,3545161,8476,1600694
California,6,2019,December,36514,9545,1858,16786,8065265,2463653,455757,3545161,8325,1600694
California,6,2020,January,35954,9530,1749,16478,8018571,2425025,452740,3546461,8197,1594345
California,6,2020,February,33196,9047,1661,15338,8018571,2425025,452740,3546461,7150,1594345
California,6,2020,March,34920,9906,1760,15680,8018571,2425025,452740,3546461,7574,1594345
California,6,2020,April,33748,9510,1704,15274,8018571,2425025,452740,3546461,7260,1594345
California,6,2020,May,34908,10058,1803,15709,8018571,2425025,452740,3546461,7338,1594345
California,6,2020,June,34437,9748,1826,15666,8018571,2425025,452740,3546461,7197,1594345
California,6,2020,July,37190,10415,1860,17102,8018571,2425025,452740,3546461,7813,1594345
California,6,2020,August,37185,10186,1874,17405,8018571,2425025,452740,3546461,7720,1594345
California,6,2020,September,36387,9721,1848,17316,8018571,2425025,452740,3546461,7502,1594345
California,6,2020,October,35932,9803,1768,16842,8018571,2425025,452740,3546461,7519,1594345
California,6,2020,November,33342,8855,1701,15715,8018571,2425025,452740,3546461,7071,1594345
California,6,2020,December,33060,8764,1796,15770,8018571,2425025,452740,3546461,6730,1594345
California,6,2021,January,31919,9055,1636,14686,7973291,2366396,448806,3574909,6542,1583180
California,6,2021,February,30054,8629,1599,13594,7973291,2366396,448806,3574909,6232,1583180
California,6,2021,March,34599,10082,1757,15562,7973291,2366396,448806,3574909,7198,1583180
California,6,2021,April,33443,9440,1664,15165,7973291,2366396,448806,3574909,7174,1583180
California,6,2021,May,34330,9761,1736,15569,7973291,2366396,448806,3574909,7264,1583180
California,6,2021,June,34913,9882,1750,15920,7973291,2366396,448806,3574909,7361,1583180
California,6,2021,July,36434,9860,1843,17034,7973291,2366396,448806,3574909,7697,1583180
California,6,2021,August,38341,10586,2006,17918,7973291,2366396,448806,3574909,7831,1583180
California,6,2021,September,37438,9956,1912,17837,7973291,2366396,448806,3574909,7733,1583180
California,6,2021,October,37057,9963,1780,17734,7973291,2366396,448806,3574909,7580,1583180
California,6,2021,November,35439,9260,1806,17111,7973291,2366396,448806,3574909,7262,1583180
California,6,2021,December,36641,9371,1798,17947,7973291,2366396,448806,3574909,7525,1583180
California,6,2022,January,34502,8969,1684,16750,7938770,2310073,444887,3584328,7099,1599482
California,6,2022,February,31954,8654,1618,15087,7938770,2310073,444887,3584328,6595,1599482
California,6,2022,March,35395,9485,1770,16807,7938770,2310073,444887,3584328,7333,1599482
California,6,2022,April,32572,8589,1586,15515,7938770,2310073,444887,3584328,6882,1599482
California,6,2022,May,34022,9090,1599,16248,7938770,2310073,444887,3584328,7085,1599482
California,6,2022,June,34190,9370,1606,16311,7938770,2310073,444887,3584328,6903,1599482
California,6,2022,July,36632,9612,1770,17929,7938770,2310073,444887,3584328,7321,1599482
California,6,2022,August,37863,9940,1862,18678,7938770,2310073,444887,3584328,7383,1599482
California,6,2022,September,35919,9351,1646,17855,7938770,2310073,444887,3584328,7067,1599482
California,6,2022,October,35393,9275,1577,17332,7938770,2310073,444887,3584328,7209,1599482
California,6,2022,November,35121,8981,1646,17311,7938770,2310073,444887,3584328,7183,1599482
California,6,2022,December,35541,9054,1686,17489,7938770,2310073,444887,3584328,7312,1599482
California,6,2023,January,33777,8726,1565,16443,NA,NA,NA,NA,7043,NA
California,6,2023,February,30516,8029,1433,14907,NA,NA,NA,NA,6147,NA
California,6,2023,March,33055,8842,1551,15940,NA,NA,NA,NA,6722,NA
California,6,2023,April,30905,8300,1349,14771,NA,NA,NA,NA,6485,NA
California,6,2023,May,32752,8790,1438,15696,NA,NA,NA,NA,6828,NA
California,6,2023,June,32619,8893,1536,15439,NA,NA,NA,NA,6751,NA
California,6,2023,July,34217,9073,1506,16690,NA,NA,NA,NA,6948,NA
California,6,2023,August,35895,9378,1654,17605,NA,NA,NA,NA,7258,NA
California,6,2023,September,34339,8664,1566,17127,NA,NA,NA,NA,6982,NA
California,6,2023,October,34653,8758,1586,17061,NA,NA,NA,NA,7248,NA
California,6,2023,November,32880,8152,1455,16327,NA,NA,NA,NA,6946,NA
California,6,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
Colorado,8,2016,January,5336,3134,250,1493,1123134,726012,44942,269689,459,82491
Colorado,8,2016,February,4979,2910,227,1425,1123134,726012,44942,269689,417,82491
Colorado,8,2016,March,5559,3365,237,1491,1123134,726012,44942,269689,466,82491
Colorado,8,2016,April,5464,3330,238,1456,1123134,726012,44942,269689,440,82491
Colorado,8,2016,May,5678,3413,266,1548,1123134,726012,44942,269689,451,82491
Colorado,8,2016,June,5744,3499,258,1555,1123134,726012,44942,269689,432,82491
Colorado,8,2016,July,5813,3472,272,1627,1123134,726012,44942,269689,442,82491
Colorado,8,2016,August,6047,3592,253,1701,1123134,726012,44942,269689,501,82491
Colorado,8,2016,September,5878,3495,236,1691,1123134,726012,44942,269689,456,82491
Colorado,8,2016,October,5524,3220,245,1563,1123134,726012,44942,269689,496,82491
Colorado,8,2016,November,5336,3090,259,1487,1123134,726012,44942,269689,500,82491
Colorado,8,2016,December,5255,3097,263,1476,1123134,726012,44942,269689,419,82491
Colorado,8,2017,January,4990,2857,230,1438,1137745,730517,45711,275718,465,85799
Colorado,8,2017,February,4623,2716,235,1264,1137745,730517,45711,275718,408,85799
Colorado,8,2017,March,5464,3202,258,1513,1137745,730517,45711,275718,491,85799
Colorado,8,2017,April,5159,3055,253,1443,1137745,730517,45711,275718,408,85799
Colorado,8,2017,May,5526,3313,255,1503,1137745,730517,45711,275718,455,85799
Colorado,8,2017,June,5705,3356,272,1570,1137745,730517,45711,275718,507,85799
Colorado,8,2017,July,5596,3192,284,1647,1137745,730517,45711,275718,473,85799
Colorado,8,2017,August,5812,3398,276,1663,1137745,730517,45711,275718,475,85799
Colorado,8,2017,September,5609,3269,267,1569,1137745,730517,45711,275718,504,85799
Colorado,8,2017,October,5506,3173,255,1557,1137745,730517,45711,275718,521,85799
Colorado,8,2017,November,5099,2944,252,1453,1137745,730517,45711,275718,450,85799
Colorado,8,2017,December,5293,3041,273,1505,1137745,730517,45711,275718,474,85799
Colorado,8,2018,January,5196,2985,270,1470,1161860,741852,47077,282936,471,89995
Colorado,8,2018,February,4783,2750,241,1361,1161860,741852,47077,282936,431,89995
Colorado,8,2018,March,5279,3091,255,1494,1161860,741852,47077,282936,439,89995
Colorado,8,2018,April,5053,3004,269,1335,1161860,741852,47077,282936,445,89995
Colorado,8,2018,May,5443,3149,269,1584,1161860,741852,47077,282936,441,89995
Colorado,8,2018,June,5118,3050,232,1387,1161860,741852,47077,282936,449,89995
Colorado,8,2018,July,5513,3160,253,1607,1161860,741852,47077,282936,493,89995
Colorado,8,2018,August,5673,3335,255,1594,1161860,741852,47077,282936,489,89995
Colorado,8,2018,September,5439,3213,256,1491,1161860,741852,47077,282936,479,89995
Colorado,8,2018,October,5305,3015,243,1540,1161860,741852,47077,282936,507,89995
Colorado,8,2018,November,5058,2879,260,1460,1161860,741852,47077,282936,459,89995
Colorado,8,2018,December,5025,2835,229,1494,1161860,741852,47077,282936,467,89995
Colorado,8,2019,January,5104,2894,248,1511,1179141,749704,48016,288966,451,92455
Colorado,8,2019,February,4665,2677,228,1310,1179141,749704,48016,288966,450,92455
Colorado,8,2019,March,5126,2976,257,1433,1179141,749704,48016,288966,460,92455
Colorado,8,2019,April,5057,2953,250,1421,1179141,749704,48016,288966,433,92455
Colorado,8,2019,May,5402,3104,258,1568,1179141,749704,48016,288966,472,92455
Colorado,8,2019,June,5236,3008,257,1538,1179141,749704,48016,288966,433,92455
Colorado,8,2019,July,5592,3156,283,1677,1179141,749704,48016,288966,476,92455
Colorado,8,2019,August,5796,3315,252,1672,1179141,749704,48016,288966,557,92455
Colorado,8,2019,September,5468,3220,239,1532,1179141,749704,48016,288966,477,92455
Colorado,8,2019,October,5483,3101,260,1617,1179141,749704,48016,288966,505,92455
Colorado,8,2019,November,4952,2796,243,1472,1179141,749704,48016,288966,441,92455
Colorado,8,2019,December,4988,2822,269,1454,1179141,749704,48016,288966,443,92455
Colorado,8,2020,January,4984,2835,278,1470,1194728,758302,49039,293713,401,93674
Colorado,8,2020,February,4711,2631,258,1401,1194728,758302,49039,293713,421,93674
Colorado,8,2020,March,5283,3016,246,1562,1194728,758302,49039,293713,459,93674
Colorado,8,2020,April,5104,2846,256,1532,1194728,758302,49039,293713,470,93674
Colorado,8,2020,May,5268,3058,272,1482,1194728,758302,49039,293713,456,93674
Colorado,8,2020,June,5174,3028,246,1465,1194728,758302,49039,293713,435,93674
Colorado,8,2020,July,5506,3158,253,1596,1194728,758302,49039,293713,499,93674
Colorado,8,2020,August,5408,3029,249,1626,1194728,758302,49039,293713,504,93674
Colorado,8,2020,September,5249,2925,253,1645,1194728,758302,49039,293713,426,93674
Colorado,8,2020,October,5234,2987,257,1539,1194728,758302,49039,293713,451,93674
Colorado,8,2020,November,4775,2658,280,1433,1194728,758302,49039,293713,404,93674
Colorado,8,2020,December,4798,2753,298,1360,1194728,758302,49039,293713,387,93674
Colorado,8,2021,January,4675,2595,227,1440,1199633,757187,49437,297969,413,95040
Colorado,8,2021,February,4784,2895,251,1265,1199633,757187,49437,297969,373,95040
Colorado,8,2021,March,5277,3141,258,1458,1199633,757187,49437,297969,420,95040
Colorado,8,2021,April,5335,3133,249,1527,1199633,757187,49437,297969,426,95040
Colorado,8,2021,May,5422,3108,244,1580,1199633,757187,49437,297969,490,95040
Colorado,8,2021,June,5524,3218,289,1535,1199633,757187,49437,297969,482,95040
Colorado,8,2021,July,5605,3220,255,1668,1199633,757187,49437,297969,462,95040
Colorado,8,2021,August,5648,3268,246,1675,1199633,757187,49437,297969,459,95040
Colorado,8,2021,September,5371,3066,272,1597,1199633,757187,49437,297969,436,95040
Colorado,8,2021,October,5287,2997,237,1581,1199633,757187,49437,297969,472,95040
Colorado,8,2021,November,4983,2875,214,1466,1199633,757187,49437,297969,428,95040
Colorado,8,2021,December,5038,2818,246,1570,1199633,757187,49437,297969,404,95040
Colorado,8,2022,January,4888,2747,228,1508,1211040,759048,50098,303455,405,98439
Colorado,8,2022,February,4630,2633,219,1360,1211040,759048,50098,303455,418,98439
Colorado,8,2022,March,5274,3028,266,1531,1211040,759048,50098,303455,449,98439
Colorado,8,2022,April,5081,2861,269,1538,1211040,759048,50098,303455,413,98439
Colorado,8,2022,May,5389,3051,221,1638,1211040,759048,50098,303455,479,98439
Colorado,8,2022,June,5322,3037,257,1567,1211040,759048,50098,303455,461,98439
Colorado,8,2022,July,5536,3143,251,1704,1211040,759048,50098,303455,438,98439
Colorado,8,2022,August,5502,3048,270,1691,1211040,759048,50098,303455,493,98439
Colorado,8,2022,September,5219,2912,259,1619,1211040,759048,50098,303455,429,98439
Colorado,8,2022,October,5408,3020,260,1697,1211040,759048,50098,303455,431,98439
Colorado,8,2022,November,5040,2817,240,1522,1211040,759048,50098,303455,461,98439
Colorado,8,2022,December,5094,2779,241,1607,1211040,759048,50098,303455,467,98439
Colorado,8,2023,January,4879,2659,242,1558,NA,NA,NA,NA,420,NA
Colorado,8,2023,February,4653,2600,225,1432,NA,NA,NA,NA,396,NA
Colorado,8,2023,March,5253,2913,258,1615,NA,NA,NA,NA,467,NA
Colorado,8,2023,April,5099,2881,221,1567,NA,NA,NA,NA,430,NA
Colorado,8,2023,May,5275,2999,242,1613,NA,NA,NA,NA,421,NA
Colorado,8,2023,June,5247,2895,240,1646,NA,NA,NA,NA,466,NA
Colorado,8,2023,July,5257,2842,247,1663,NA,NA,NA,NA,505,NA
Colorado,8,2023,August,5558,3003,264,1852,NA,NA,NA,NA,439,NA
Colorado,8,2023,September,5178,2793,245,1664,NA,NA,NA,NA,476,NA
Colorado,8,2023,October,5167,2834,254,1615,NA,NA,NA,NA,464,NA
Colorado,8,2023,November,4976,2600,225,1678,NA,NA,NA,NA,473,NA
Colorado,8,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
Connecticut,9,2016,January,2830,1535,372,664,674231,403487,79965,133586,259,57193
Connecticut,9,2016,February,2695,1472,329,645,674231,403487,79965,133586,249,57193
Connecticut,9,2016,March,2987,1644,376,690,674231,403487,79965,133586,277,57193
Connecticut,9,2016,April,3065,1661,346,766,674231,403487,79965,133586,292,57193
Connecticut,9,2016,May,3141,1745,369,719,674231,403487,79965,133586,308,57193
Connecticut,9,2016,June,3098,1694,397,723,674231,403487,79965,133586,284,57193
